Time, Value
27,7597,0
27,7734,0
27,78748,0
27,80154,0
27,81543,0
27,82909,0
27,84324,0
27,8572,0
27,87099,0
27,88509,0
27,899,0
27,91284,0
27,92679,0
27,94087,0
27,95472,0
27,96863,0
27,9826,0
27,99638,0
28,0103,0
28,02435,0
28,03831,0
28,05206,0
28,06612,0
28,08009,0
28,09399,0
28,1078,0
28,12178,0
28,13574,0
28,14952,0
28,16362,0
28,17754,0
28,1914,0
28,20537,0
28,21933,0
28,23325,0
28,24712,0
28,26106,0
28,27492,0
28,28866,0
28,30286,0
28,31681,0
28,33049,0
28,34472,0
28,3586,0
28,37243,0
28,38643,0
28,40029,0
28,41423,0
28,42822,0
28,44215,0
28,45606,0
28,46977,0
28,48393,0
28,49789,0
28,51167,0
28,52563,0
28,53966,0
28,55359,0
28,5675,0
28,58145,0
28,59539,0
28,60911,0
28,62337,0
28,63704,0
28,65092,0
28,66499,0
28,67891,0
28,69269,0
28,70675,0
28,72071,0
28,73471,0
28,74841,0
28,76252,0
28,77645,0
28,79008,0
28,80427,0
28,81821,0
28,83203,0
28,84597,0
28,85996,0
28,8738,0
28,88777,0
28,90175,0
28,91568,0
28,92957,0
28,9436,0
28,95754,0
28,97138,0
28,98538,0
28,99924,0
29,01311,0
29,02719,0
29,04116,0
29,05499,0
29,06877,0
29,08282,0
29,09675,0
29,11067,0
29,12469,0
29,13849,0
29,15225,0
29,16633,0
29,18023,0
29,19419,0
29,20805,0
29,22214,0
29,23993,0
29,25002,0
29,26543,0
29,27925,0
29,29269,0
29,30646,0
29,32016,0
29,33396,0
29,34761,0
29,36152,0
29,37546,0
29,38896,0
29,40296,0
29,41692,0
29,43064,0
29,4447,0
29,4586,0
29,47234,0
29,48638,0
29,50024,0
29,51412,0
29,52789,0
29,54202,0
29,55595,0
29,56984,0
29,58379,0
29,59771,0
29,61141,0
29,62557,0
29,63948,0
29,6533,0
29,66734,0
29,68132,0
29,69514,0
29,70892,0
29,72304,0
29,73692,0
29,75083,0
29,76491,0
29,77866,0
29,79266,0
29,80666,0
29,82054,0
29,8345,0
29,84827,0
29,86233,0
29,87637,0
29,89011,0
29,90412,0
29,91814,0
29,93188,0
29,94593,0
29,95985,0
29,97364,0
29,9878,0
30,00179,0
30,01572,0
30,02948,0
30,04355,0
30,05743,0
30,07118,0
30,08525,0
30,0993,0
30,11289,0
30,12701,0
30,1411,0
30,1549,0
30,16871,0
30,18282,0
30,19667,0
30,21045,0
30,22482,0
30,2387,0
30,25249,0
30,26686,0
30,28065,0
30,29448,0
30,30832,0
30,3223,0
30,33619,0
30,34994,0
30,36403,0
30,37812,0
30,39178,0
30,40588,0
30,41983,0
30,43365,0
30,44761,0
30,46159,0
30,47553,0
30,48935,0
30,50329,0
30,5173,0
30,53106,0
30,54514,0
30,5591,0
30,57288,0
30,58701,0
30,60086,0
30,6148,0
30,62861,0
30,64289,0
30,65658,0
30,67029,0
30,68447,0
30,69841,0
30,71211,0
30,72623,0
30,74012,0
30,75403,0
30,76806,0
30,78202,0
30,79589,0
30,80972,0
30,8238,0
30,83769,0
30,85152,0
30,86567,0
30,87952,0
30,89325,0
30,90734,0
30,92126,0
30,93523,0
30,94901,0
30,96299,0
30,977,0
30,99083,0
31,00479,0
31,01885,0
31,03267,0
31,04668,0
31,06067,0
31,07452,0
31,0882,0
31,10247,0
31,11628,0
31,13014,0
31,14419,0
31,15821,0
31,17186,0
31,18598,0
31,19989,0
31,21372,0
31,22767,0
31,2417,0
31,25565,0
31,2694,0
31,28369,0
31,29755,0
31,31114,0
31,32527,0
31,33915,0
31,35292,0
31,36695,0
31,38097,0
31,39484,0
31,40865,0
31,42268,0
31,43669,0
31,45041,0
31,46447,0
31,47838,0
31,49222,0
31,50627,0
31,52014,0
31,53411,0
31,54793,0
31,5623,0
31,57622,0
31,58976,0
31,60376,0
31,61766,0
31,63143,0
31,64565,0
31,65953,0
31,67327,0
31,68737,0
31,70132,0
31,7153,0
31,72893,0
31,74324,0
31,75702,0
31,77088,0
31,78487,0
31,7988,0
31,81253,0
31,82667,0
31,8406,0
31,8545,0
31,86835,0
31,88239,0
31,89627,0
31,91013,0
31,92412,0
31,93818,0
31,95189,0
31,96595,0
31,97989,0
31,99368,0
32,00772,0
32,02169,0
32,03557,0
32,04939,0
32,0635,0
32,0774,0
32,09106,0
32,10524,0
32,11921,0
32,1329,0
32,14697,0
32,16104,0
32,17494,0
32,18866,0
32,20277,0
32,21677,0
32,23045,0
32,24449,0
32,25841,0
32,27222,0
32,28626,0
32,30033,0
32,31422,0
32,32808,0
32,34199,0
32,35584,0
32,36971,0
32,38382,0
32,3977,0
32,41144,0
32,42562,0
32,43951,0
32,45333,0
32,46737,0
32,48143,0
32,49525,0
32,509,0
32,52314,0
32,537,0
32,55082,0
32,56488,0
32,57876,0
32,59261,0
32,60667,0
32,62054,0
32,63453,0
32,6482,0
32,66228,0
32,67626,0
32,69005,0
32,70411,0
32,71806,0
32,73188,0
32,74603,0
32,75991,0
32,77365,0
32,78767,0
32,80164,0
32,81558,0
32,82936,0
32,84344,0
32,85737,0
32,8711,0
32,88524,0
32,89918,0
32,91292,0
32,92698,0
32,94113,0
32,95479,0
32,96866,0
32,98273,0
32,99673,0
33,01051,0
33,02459,0
33,03842,0
33,05226,0
33,06636,0
33,08021,0
33,09422,0
33,10789,0
33,12196,0
33,13593,0
33,14973,0
33,16374,0
33,17773,0
33,1915,0
33,20549,0
33,21976,0
33,23338,0
33,24745,0
33,26123,0
33,27511,0
33,28886,0
33,30317,0
33,31698,0
33,33083,0
33,34478,0
33,35879,0
33,37243,0
33,38654,0
33,40052,0
33,41439,0
33,42817,0
33,44223,0
33,45627,0
33,4701,0
33,48414,0
33,498,0
33,51173,0
33,52583,0
33,53978,0
33,55365,0
33,56757,0
33,58173,0
33,59547,0
33,60928,0
33,62331,0
33,63727,0
33,65108,0
33,66518,0
33,67907,0
33,69287,0
33,70694,0
33,72082,0
33,73478,0
33,7485,0
33,76255,0
33,77662,0
33,79044,0
33,80439,0
33,81836,0
33,83216,0
33,84616,0
33,86022,0
33,87411,0
33,8879,0
33,90194,0
33,91587,0
33,92964,0
33,94375,0
33,95771,0
33,97139,0
33,98554,0
33,9994,0
34,01321,0
34,02729,0
34,04118,0
34,0551,0
34,06889,0
34,083,0
34,09692,0
34,11069,0
34,12481,0
34,1387,0
34,15246,0
34,16673,0
34,18043,0
34,19434,0
34,20818,0
34,22231,0
34,23621,0
34,24998,0
34,26407,0
34,27803,0
34,29178,0
34,30597,0
34,31997,0
34,33361,0
34,34755,0
34,36146,0
34,37548,0
34,38921,0
34,40327,0
34,41736,0
34,43098,0
34,44507,0
34,45903,0
34,4729,0
34,48682,0
34,50074,0
34,51468,0
34,52853,0
34,54256,0
34,55657,0
34,57025,0
34,58436,0
34,59827,0
34,61217,0
34,62622,0
34,64001,0
34,65393,0
34,66779,0
34,68185,0
34,69574,0
34,70951,0
34,72361,0
34,73749,0
34,75138,0
34,76545,0
34,77948,0
34,79314,0
34,80718,0
34,82105,0
34,83503,0
34,84884,0
34,86296,0
34,87691,0
34,89068,0
34,90472,0
34,91863,0
34,93245,0
34,94661,0
34,96042,0
34,97435,0
34,98807,0
35,00214,0
35,01611,0
35,02991,0
35,04401,0
35,05791,0
35,07165,0
35,08578,0
35,09967,0
35,11341,0
35,12756,0
35,14143,0
35,15534,0
35,16912,0
35,18319,0
35,19718,0
35,21093,0
35,22506,0
35,239,0
35,25299,0
35,26688,0
35,28075,0
35,29463,0
35,30851,0
35,32247,0
35,33696,0
35,35027,0
35,36429,0
35,37807,0
35,39196,0
35,40598,0
35,41984,0
35,43369,0
35,44777,0
35,46172,0
35,47565,0
35,48949,0
35,50358,0
35,51743,0
35,53114,0
35,54539,0
35,5592,0
35,57298,0
35,58713,0
35,60103,0
35,61494,0
35,62864,0
35,64272,0
35,65666,0
35,67043,0
35,68456,0
35,69858,0
35,7123,0
35,72643,0
35,74028,0
35,75415,0
35,76793,0
35,78207,0
35,7959,0
35,80989,0
35,82381,0
35,8378,0
35,8516,0
35,86565,0
35,87945,0
35,8933,0
35,90729,0
35,92119,0
35,93528,0
35,94901,0
35,96302,0
35,9771,0
35,9908,0
36,00483,0
36,01877,0
36,03262,0
36,04663,0
36,06069,0
36,07454,0
36,0882,0
36,10231,0
36,11618,0
36,12981,0
36,14407,0
36,15807,0
36,17163,0
36,1859,0
36,19979,0
36,21352,0
36,22765,0
36,24149,0
36,25546,0
36,2733,0
36,28333,0
36,29889,0
36,31255,0
36,32622,0
36,33989,0
36,35366,0
36,3674,0
36,38106,0
36,3948,0
36,40855,0
36,42258,0
36,43628,0
36,45003,0
36,4641,0
36,47805,0
36,49178,0
36,50578,0
36,5196,0
36,53332,0
36,54746,0
36,56147,0
36,57535,0
36,58937,0
36,60337,0
36,61728,0
36,6308,0
36,64487,0
36,65888,0
36,67265,0
36,6867,0
36,70065,0
36,71455,0
36,72837,0
36,74255,0
36,7565,0
36,77031,0
36,78435,0
36,79824,0
36,81202,0
36,82602,0
36,84002,0
36,85393,0
36,86778,0
36,88186,0
36,89585,0
36,90966,0
36,92379,0
36,9376,0
36,95148,0
36,96548,0
36,97943,0
36,99324,0
37,00733,0
37,02114,0
37,03509,0
37,04886,0
37,06299,0
37,07705,0
37,0907,0
37,10474,0
37,11871,0
37,13259,0
37,14661,0
37,16055,0
37,17449,0
37,18814,0
37,20227,0
37,21614,0
37,23006,0
37,24412,0
37,25802,0
37,27208,0
37,28602,0
37,29985,0
37,31356,0
37,32765,0
37,34162,0
37,35554,0
37,36941,0
37,38351,0
37,39737,0
37,4111,0
37,4252,0
37,43912,0
37,45299,0
37,46696,0
37,48093,0
37,49488,0
37,50861,0
37,52265,0
37,53679,0
37,55039,0
37,56448,0
37,5785,0
37,59223,0
37,60628,0
37,62017,0
37,63414,0
37,64784,0
37,66198,0
37,67598,0
37,6898,0
37,70378,0
37,71776,0
37,73149,0
37,74556,0
37,75955,0
37,7733,0
37,78735,0
37,80129,0
37,81521,0
37,82901,0
37,84321,0
37,85705,0
37,8708,0
37,8849,0
37,89878,0
37,91263,0
37,92675,0
37,94065,0
37,95456,0
37,96836,0
37,98241,0
37,99632,0
38,01012,0
38,02416,0
38,03812,0
38,05191,0
38,06607,0
38,07994,0
38,09362,0
38,10772,0
38,12172,0
38,13562,0
38,14945,0
38,16344,0
38,17744,0
38,19111,0
38,2052,0
38,21917,0
38,23291,0
38,24704,0
38,26096,0
38,27487,0
38,28857,0
38,30278,0
38,31667,0
38,33049,0
38,34457,0
38,35845,0
38,37223,0
38,38647,0
38,40031,0
38,41419,0
38,4279,0
38,44208,0
38,45599,0
38,46971,0
38,48372,0
38,49781,0
38,51152,0
38,52558,0
38,5396,0
38,55328,0
38,56727,0
38,58128,0
38,59517,0
38,60901,0
38,62312,0
38,63692,0
38,65077,0
38,66479,0
38,67878,0
38,69255,0
38,70662,0
38,72055,0
38,73449,0
38,7483,0
38,76239,0
38,77633,0
38,79013,0
38,80414,0
38,81811,0
38,83191,0
38,84593,0
38,8599,0
38,87363,0
38,8877,0
38,9017,0
38,91568,0
38,92937,0
38,94358,0
38,95743,0
38,97116,0
38,98528,0
38,99916,0
39,01291,0
39,02703,0
39,04097,0
39,05492,0
39,06878,0
39,08271,0
39,09666,0
39,11046,0
39,12457,0
39,13845,0
39,15228,0
39,16634,0
39,18029,0
39,19421,0
39,2079,0
39,22207,0
39,23603,0
39,24976,0
39,26381,0
39,27778,0
39,29158,0
39,3056,0
39,31959,0
39,33337,0
39,34743,0
39,36129,0
39,37543,0
39,38904,0
39,40319,0
39,41703,0
39,43078,0
39,44492,0
39,45876,0
39,47257,0
39,48666,0
39,50063,0
39,51464,0
39,52835,0
39,54233,0
39,55621,0
39,57005,0
39,58419,0
39,59812,0
39,61196,0
39,62599,0
39,6399,0
39,65361,0
39,66773,0
39,68179,0
39,69563,0
39,70938,0
39,72346,0
39,73738,0
39,75119,0
39,76519,0
39,77929,0
39,79303,0
39,80701,0
39,82093,0
39,835,0
39,84874,0
39,86276,0
39,87669,0
39,89044,0
39,90443,0
39,91841,0
39,9323,0
39,94635,0
39,96032,0
39,97424,0
39,98801,0
40,002,0
40,01601,0
40,02979,0
40,04387,0
40,05778,0
40,0715,0
40,08562,0
40,09956,0
40,11325,0
40,1274,0
40,14138,0
40,1552,0
40,16902,0
40,18312,0
40,1971,0
40,21094,0
40,22488,0
40,2388,0
40,25261,0
40,26668,0
40,28062,0
40,29458,0
40,30833,0
40,32227,0
40,33638,0
40,35014,0
40,36415,0
40,37811,0
40,39184,0
40,40598,0
40,41997,0
40,4337,0
40,4478,0
40,46157,0
40,47558,0
40,48933,0
40,50333,0
40,51738,0
40,5311,0
40,54522,0
40,55917,0
40,57289,0
40,58699,0
40,60099,0
40,61481,0
40,62866,0
40,64268,0
40,65666,0
40,67043,0
40,68456,0
40,69839,0
40,71214,0
40,72626,0
40,74018,0
40,75419,0
40,76791,0
40,78198,0
40,79594,0
40,80966,0
40,8237,0
40,83766,0
40,85152,0
40,8655,0
40,87957,0
40,89325,0
40,90743,0
40,92143,0
40,93527,0
40,949,0
40,963,0
40,97694,0
40,99068,0
41,00474,0
41,01883,0
41,03261,0
41,04658,0
41,06055,0
41,07449,0
41,08817,0
41,10231,0
41,11622,0
41,13008,0
41,14418,0
41,15807,0
41,17183,0
41,18593,0
41,19981,0
41,21365,0
41,22765,0
41,24165,0
41,25547,0
41,26925,0
41,28343,0
41,29745,0
41,3111,0
41,32517,0
41,33905,0
41,35286,0
41,36691,0
41,38091,0
41,3947,0
41,40851,0
41,42271,0
41,43666,0
41,4502,0
41,46435,0
41,47831,0
41,49203,0
41,50604,0
41,52013,0
41,53395,0
41,54774,0
41,56182,0
41,57581,0
41,58957,0
41,60358,0
41,6178,0
41,6315,0
41,64537,0
41,65935,0
41,67324,0
41,68711,0
41,701,0
41,71507,0
41,72874,0
41,74292,0
41,75696,0
41,77056,0
41,78469,0
41,79867,0
41,81243,0
41,82667,0
41,84043,0
41,85442,0
41,86821,0
41,88229,0
41,89622,0
41,90996,0
41,92414,0
41,93799,0
41,95182,0
41,96593,0
41,97986,0
41,99358,0
42,00774,0
42,02164,0
42,03561,0
42,04945,0
42,0635,0
42,0775,0
42,09129,0
42,10529,0
42,11926,0
42,13315,0
42,14713,0
42,16105,0
42,17509,0
42,18884,0
42,20297,0
42,21687,0
42,23066,0
42,24472,0
42,25869,0
42,27243,0
42,2865,0
42,30046,0
42,31434,0
42,32812,0
42,34212,0
42,35615,0
42,36993,0
42,38399,0
42,39791,0
42,41173,0
42,42576,0
42,44001,0
42,45362,0
42,46742,0
42,48149,0
42,49537,0
42,5091,0
42,52327,0
42,53716,0
42,55095,0
42,56516,0
42,57901,0
42,59281,0
42,607,0
42,62078,0
42,63469,0
42,64862,0
42,6625,0
42,67651,0
42,69028,0
42,70431,0
42,71826,0
42,7321,0
42,74621,0
42,76007,0
42,77399,0
42,78773,0
42,80189,0
42,81576,0
42,82949,0
42,84358,0
42,8575,0
42,87128,0
42,88542,0
42,89941,0
42,91314,0
42,92717,0
42,9412,0
42,95491,0
42,96879,0
42,98285,0
42,99674,0
43,01052,0
43,02467,0
43,0386,0
43,05245,0
43,06643,0
43,08033,0
43,09425,0
43,10805,0
43,12199,0
43,13597,0
43,14978,0
43,1638,0
43,17766,0
43,19152,0
43,20572,0
43,21951,0
43,23335,0
43,24733,0
43,26117,0
43,27517,0
43,28898,0
43,30305,0
43,31691,0
43,33064,0
43,34472,0
43,35877,0
43,37621,0
43,38658,0
43,40195,0
43,41589,0
43,4294,0
43,44296,0
43,45678,0
43,47017,0
43,48407,0
43,49783,0
43,51155,0
43,52537,0
43,53904,0
43,55272,0
43,56675,0
43,58059,0
43,59449,0
43,6083,0
43,62228,0
43,63619,0
43,6498,0
43,66381,0
43,67776,0
43,69147,0
43,70556,0
43,71964,0
43,73334,0
43,74732,0
43,76127,0
43,77526,0
43,78888,0
43,80306,0
43,81694,0
43,83059,0
43,84447,0
43,85832,0
43,87194,0
43,88591,0
43,89982,0
43,91358,0
43,92767,0
43,94157,0
43,95546,0
43,96937,0
43,9833,0
43,99722,0
44,01106,0
44,0251,0
44,03904,0
44,05285,0
44,06688,0
44,08088,0
44,0947,0
44,10843,0
44,12262,0
44,13647,0
44,15023,0
44,16434,0
44,17819,0
44,19198,0
44,20595,0
44,22,0
44,23372,0
44,24743,0
44,26145,0
44,27548,0
44,28917,0
44,30322,0
44,31723,0
44,33091,0
44,345,0
44,35897,0
44,37274,0
44,38682,0
44,4008,0
44,41465,0
44,42832,0
44,44235,0
44,45635,0
44,47059,0
44,48426,0
44,49804,0
44,51178,0
44,52593,0
44,53978,0
44,55356,0
44,56778,0
44,58169,0
44,59546,0
44,60928,0
44,62326,0
44,63717,0
44,65102,0
44,66507,0
44,67896,0
44,69279,0
44,70691,0
44,72073,0
44,73476,0
44,74846,0
44,7625,0
44,77645,0
44,79021,0
44,80425,0
44,81824,0
44,83199,0
44,84608,0
44,86002,0
44,874,0
44,88772,0
44,90185,0
44,91571,0
44,9295,0
44,94359,0
44,9575,0
44,97115,0
44,98531,0
44,9992,0
45,013,0
45,02705,0
45,04106,0
45,05481,0
45,0687,0
45,08278,0
45,09664,0
45,1104,0
45,1245,0
45,13838,0
45,15223,0
45,16634,0
45,18029,0
45,1942,0
45,20791,0
45,22201,0
45,2359,0
45,24969,0
45,26377,0
45,27781,0
45,2916,0
45,30561,0
45,31951,0
45,3332,0
45,34732,0
45,3612,0
45,3752,0
45,38908,0
45,40297,0
45,41689,0
45,43065,0
45,44473,0
45,45864,0
45,47248,0
45,48672,0
45,50048,0
45,51437,0
45,5281,0
45,54219,0
45,55617,0
45,56993,0
45,58397,0
45,59788,0
45,61159,0
45,62575,0
45,63975,0
45,65343,0
45,66749,0
45,68144,0
45,69535,0
45,70906,0
45,72316,0
45,73705,0
45,7509,0
45,76493,0
45,77883,0
45,79267,0
45,8068,0
45,82065,0
45,83464,0
45,8484,0
45,8625,0
45,87637,0
45,89014,0
45,90415,0
45,91822,0
45,932,0
45,94599,0
45,95997,0
45,97379,0
45,98775,0
46,00167,0
46,01561,0
46,02941,0
46,04347,0
46,05736,0
46,07113,0
46,0853,0
46,09923,0
46,11295,0
46,12713,0
46,14104,0
46,15487,0
46,16856,0
46,18256,0
46,1966,0
46,21029,0
46,22442,0
46,23833,0
46,25217,0
46,26624,0
46,28016,0
46,29417,0
46,30786,0
46,32189,0
46,33589,0
46,34972,0
46,36373,0
46,37759,0
46,39137,0
46,40552,0
46,41956,0
46,43325,0
46,44725,0
46,46113,0
46,47509,0
46,48885,0
46,50306,0
46,51685,0
46,53061,0
46,5447,0
46,55854,0
46,5726,0
46,58654,0
46,6004,0
46,6143,0
46,62805,0
46,64244,0
46,65639,0
46,66985,0
46,68393,0
46,69779,0
46,71156,0
46,72571,0
46,73957,0
46,7533,0
46,76738,0
46,78132,0
46,79528,0
46,80898,0
46,82312,0
46,83699,0
46,85081,0
46,86493,0
46,87891,0
46,89264,0
46,90673,0
46,92056,0
46,93454,0
46,94841,0
46,96241,0
46,97641,0
46,99011,0
47,00423,0
47,01812,0
47,03198,0
47,04599,0
47,06016,0
47,07401,0
47,0877,0
47,10176,0
47,11572,0
47,12953,0
47,14365,0
47,15761,0
47,17122,0
47,1854,0
47,19943,0
47,21319,0
47,22719,0
47,24119,0
47,25497,0
47,26882,0
47,28283,0
47,2968,0
47,31058,0
47,32473,0
47,33855,0
47,35246,0
47,36648,0
47,38039,0
47,39444,0
47,40821,0
47,4223,0
47,43613,0
47,44986,0
47,46393,0
47,47792,0
47,49177,0
47,50582,0
47,51989,0
47,53349,0
47,54757,0
47,56155,0
47,57544,0
47,58917,0
47,60326,0
47,6172,0
47,63099,0
47,64518,0
47,65897,0
47,6728,0
47,68689,0
47,70085,0
47,71468,0
47,72843,0
47,74256,0
47,75648,0
47,77024,0
47,78434,0
47,79832,0
47,81205,0
47,82616,0
47,8401,0
47,85402,0
47,86781,0
47,88203,0
47,8959,0
47,9096,0
47,92369,0
47,93751,0
47,95148,0
47,96542,0
47,9794,0
47,99319,0
48,00717,0
48,02112,0
48,0351,0
48,04882,0
48,0629,0
48,07684,0
48,09071,0
48,10477,0
48,11866,0
48,13239,0
48,14651,0
48,16047,0
48,17435,0
48,18807,0
48,20219,0
48,21614,0
48,22997,0
48,24395,0
48,25806,0
48,27169,0
48,28581,0
48,29965,0
48,31347,0
48,32761,0
48,34151,0
48,35549,0
48,36921,0
48,38331,0
48,3972,0
48,41102,0
48,42504,0
48,43892,0
48,45274,0
48,46682,0
48,48074,0
48,49465,0
48,50845,0
48,52246,0
48,53661,0
48,55034,0
48,56445,0
48,57831,0
48,59192,0
48,606,0
48,61993,0
48,63368,0
48,64794,0
48,66177,0
48,67566,0
48,68941,0
48,70354,0
48,71753,0
48,73118,0
48,74525,0
48,75919,0
48,77305,0
48,78704,0
48,80107,0
48,81503,0
48,8288,0
48,84282,0
48,85675,0
48,8705,0
48,88462,0
48,89853,0
48,91237,0
48,92638,0
48,9404,0
48,95421,0
48,96795,0
48,98208,0
48,99598,0
49,0098,0
49,02393,0
49,03782,0
49,05158,0
49,06563,0
49,07961,0
49,09341,0
49,10747,0
49,12128,0
49,13531,0
49,14911,0
49,16317,0
49,17714,0
49,19089,0
49,20486,0
49,21888,0
49,23268,0
49,24677,0
49,26069,0
49,27461,0
49,28829,0
49,30245,0
49,31637,0
49,33015,0
49,34415,0
49,35809,0
49,37191,0
49,38602,0
49,39996,0
49,41396,0
49,42766,0
49,44168,0
49,45552,0
49,46935,0
49,48347,0
49,49729,0
49,51107,0
49,52515,0
49,53921,0
49,55288,0
49,56696,0
49,58092,0
49,59485,0
49,6086,0
49,62261,0
49,63649,0
49,65025,0
49,66432,0
49,67812,0
49,69173,0
49,70578,0
49,71978,0
49,7334,0
49,74756,0
49,76148,0
49,77535,0
49,78909,0
49,80307,0
49,8171,0
49,83081,0
49,84483,0
49,85883,0
49,87256,0
49,88655,0
49,90056,0
49,91452,0
49,92831,0
49,94222,0
49,95609,0
49,96975,0
49,98368,0
49,99751,0
50,01112,0
50,02519,0
50,03895,0
50,05263,0
50,06667,0
50,08046,0
50,09444,0
50,10801,0
50,12207,0
50,13602,0
50,14975,0
50,16396,0
50,17781,0
50,19146,0
50,20561,0
50,21947,0
50,23323,0
50,24728,0
50,26099,0
50,2748,0
50,28842,0
50,30255,0
50,31636,0
50,33012,0
50,34408,0
50,35801,0
50,37161,0
50,38552,0
50,39939,0
50,41311,0
50,42726,0
50,44118,0
50,4549,0
50,46872,0
50,48283,0
50,49662,0
50,51043,0
50,52451,0
50,53843,0
50,55299,0
50,56639,0
50,58362,0
50,5943,0
50,60786,0
50,62187,0
50,63577,0
50,64961,0
50,66362,0
50,67752,0
50,69133,0
50,70551,0
50,71947,0
50,73316,0
50,74706,0
50,76089,0
50,77483,0
50,78842,0
50,80241,0
50,81626,0
50,82989,0
50,84388,0
50,85785,0
50,87159,0
50,88571,0
50,8995,0
50,91329,0
50,92741,0
50,94151,0
50,95525,0
50,96905,0
50,98318,0
50,99702,0
51,01084,0
51,02485,0
51,03877,0
51,05258,0
51,06672,0
51,08058,0
51,09451,0
51,10826,0
51,12232,0
51,13623,0
51,14995,0
51,1641,0
51,17795,0
51,19177,0
51,20579,0
51,21967,0
51,23339,0
51,24752,0
51,26139,0
51,27529,0
51,28912,0
51,30322,0
51,31714,0
51,33084,0
51,3448,0
51,35867,0
51,37226,0
51,38626,0
51,40018,0
51,41392,0
51,42767,0
51,44168,0
51,45552,0
51,46946,0
51,48353,0
51,49738,0
51,51112,0
51,52527,0
51,53918,0
51,55291,0
51,56698,0
51,58106,0
51,5949,0
51,60863,0
51,62272,0
51,63666,0
51,65042,0
51,66448,0
51,67864,0
51,69233,0
51,7062,0
51,72002,0
51,73404,0
51,7476,0
51,76158,0
51,77554,0
51,78914,0
51,80306,0
51,81693,0
51,83062,0
51,84467,0
51,8587,0
51,87241,0
51,8865,0
51,90044,0
51,9143,0
51,92813,0
51,9422,0
51,95612,0
51,96984,0
51,98398,0
51,9978,0
52,01167,0
52,02573,0
52,03951,0
52,05326,0
52,06739,0
52,08135,0
52,09521,0
52,10894,0
52,12283,0
52,1368,0
52,15055,0
52,1646,0
52,17859,0
52,19224,0
52,20644,0
52,22037,0
52,23436,0
52,24801,0
52,26205,0
52,27597,0
52,28975,0
52,30382,0
52,31771,0
52,33146,0
52,34555,0
52,35952,0
52,37326,0
52,38733,0
52,40131,0
52,41513,0
52,42883,0
52,443,0
52,45686,0
52,47058,0
52,48479,0
52,49869,0
52,51238,0
52,52642,0
52,54045,0
52,55424,0
52,56804,0
52,58214,0
52,59627,0
52,60976,0
52,62384,0
52,63783,0
52,65166,0
52,66562,0
52,67949,0
52,69331,0
52,70742,0
52,72113,0
52,73507,0
52,74893,0
52,76302,0
52,77687,0
52,79069,0
52,80485,0
52,81879,0
52,83257,0
52,84657,0
52,86046,0
52,87452,0
52,88812,0
52,90229,0
52,91629,0
52,93006,0
52,94412,0
52,95805,0
52,97174,0
52,9858,0
52,99981,0
53,01352,0
53,02758,0
53,04154,0
53,05552,0
53,06923,0
53,0833,0
53,09731,0
53,11097,0
53,12508,0
53,13889,0
53,15287,0
53,16684,0
53,18077,0
53,19465,0
53,20854,0
53,22259,0
53,23645,0
53,25023,0
53,26435,0
53,27821,0
53,29198,0
53,3061,0
53,32007,0
53,33394,0
53,34773,0
53,36181,0
53,37577,0
53,38946,0
53,40368,0
53,41751,0
53,43138,0
53,4453,0
53,45932,0
53,47304,0
53,48706,0
53,50108,0
53,51501,0
53,52882,0
53,54299,0
53,55688,0
53,57358,-0,2542225
53,58464,-0,6773486
53,60021,-1,173747
53,61427,-1,667521
53,62737,-2,159251
53,64128,-2,65098
53,65496,-3,142222
53,66849,-3,633463
53,68245,-4,124475
53,69615,-4,615518
53,70996,-5,106531
53,7239,-5,597543
53,73772,-6,088586
53,75141,-6,579628
53,76581,-7,070732
53,7795,-7,561867
53,79318,-8,021125
53,80719,-8,480383
53,82136,-8,607367
53,83496,-8,73435
53,84869,-8,73435
53,86275,-8,73435
53,8766,-8,73435
53,8904,-8,73435
53,90447,-8,73435
53,91849,-8,73435
53,9323,-8,73435
53,94647,-8,73435
53,96028,-8,73435
53,97416,-8,73435
53,98793,-8,73435
54,00202,-8,73435
54,01599,-8,73435
54,02972,-8,73435
54,04385,-8,73435
54,05778,-8,73435
54,07165,-8,73435
54,08564,-8,73435
54,09961,-8,73435
54,11333,-8,73435
54,12742,-8,73435
54,14139,-8,73435
54,15536,-8,73435
54,16908,-8,73435
54,18314,-8,73435
54,19755,-8,73435
54,21101,-8,73435
54,225,-8,73435
54,23878,-8,73435
54,25269,-8,73435
54,26676,-8,73435
54,28069,-8,73435
54,29456,-8,73435
54,30837,-8,73435
54,32253,-8,73435
54,33646,-8,73435
54,35018,-8,73435
54,36429,-8,73435
54,37825,-8,73435
54,39196,-8,73435
54,40608,-8,73435
54,41996,-8,73435
54,43374,-8,73435
54,44783,-8,73435
54,46176,-8,73435
54,4757,-8,73435
54,48956,-8,73435
54,50354,-8,73435
54,51745,-8,73435
54,53133,-8,73435
54,54533,-8,73435
54,55929,-8,73435
54,57304,-8,73435
54,58717,-8,73435
54,60109,-8,73435
54,61507,-8,73435
54,62898,-8,73435
54,6429,-8,73435
54,65684,-8,73435
54,6706,-8,73435
54,68468,-8,73435
54,69856,-8,73435
54,71243,-8,73435
54,72651,-8,73435
54,74035,-8,73435
54,75435,-8,73435
54,76814,-8,73435
54,78224,-8,73435
54,79611,-8,73435
54,80982,-8,73435
54,82394,-8,73435
54,83788,-8,73435
54,85166,-8,73435
54,86579,-8,73435
